Código de Barras,Tipo de Produto,Descrição,Preço de Custo,Preço Venda Varejo,Preço Venda Atacado,Quantidade Mínima Atacado,Unidade,Ativo,Categoria do Produto,Subcategoria do Produto,Movimenta Estoque,Estoque mínimo,Quantidade em Estoque,Marca,Modelo,Código Balança,Código Interno,Tags,Tipo,NCM,CFOP,Origem,CEST,Categoria PDV,Botão PDV,Categoria na Loja Virtual,Subcategoria na Loja Virtual,Nome na Loja Virtual,Preço De,Preço Por,Altura (cm),Largura (cm),Profundidade (cm),Peso (Kg),Descrição do Produto,Garantia,Itens Inclusos,Especificações
7898100242726,Produto,TYFLEN CRIANCA 160MG 60ML,"4,28","8,5",0,0,Unidade,Sim,,,Sim,0,1,BRASTERÁPICA,,,,,Mercadoria para Revenda,30049045,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896006213161,Produto,FLORASTOR C/12 CAP.,"11,96","26,8",0,0,Unidade,Sim,,,Sim,0,5,UNIÃO QUÍMICA,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,"26,8",0,0,0,0,,,,
7898158692221,Produto,FLORENT 100MG C/12 CAPS,"13,35","19,5",0,0,Unidade,Sim,,,Sim,0,13,CIFARMA,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7898158692238,Produto,FLORENT 200MG PO,"8,61","15,8",0,0,Unidade,Sim,,,Sim,0,8,CIFARMA,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,FLORENT 200MG PO,0,0,0,0,0,0,,,,
7896006213178,Produto,FLORASTOR C/6 SACHÊS,"10,99","15,6",0,0,Unidade,Sim,,,Sim,0,1,UNIÃO QUÍMICA,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7898148290321,Produto,SIMETICONA  GTS GEN.PRATI - DONA,"2,6",5,0,0,Unidade,Sim,,,Sim,0,23,PRATI,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7898133131035,Produto,VITER C 200MG 20ML CARAM,"2,43","5,3",0,0,Unidade,Sim,,,Sim,0,3,NATULAB,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896523209128,Produto,ACEBROFILINA - 5mg xpe fr 120ml (ACEBROFILINA),"5,4","10,8",0,0,Unidade,Sim,,,Sim,0,3,CIMED,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7898148292936,Produto,ALBENDAZOL - 40mg/ml sus or fr 10ml (ALBENDAZOL) PRATI,"2,38","3,5",0,0,Unidade,Sim,,,Sim,0,18,PRATI,,,,,Mercadoria para Revenda,30049063,,NACIONAL,1300100,,,,,ALBENDAZOL - 40mg/ml sus or fr 10ml (ALBENDAZOL) PRATI,0,0,0,0,0,0,,,,
7899095233805,Produto,ACETILCISTEINA - 20mg xpe fr 120ml inf (ACETILCISTEINA),"6,9","13,8",0,0,Unidade,Sim,,,Sim,0,2,GEOLAB,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7899095233799,Produto,ACETILCISTEINA - 40mg xpe fr 120ml adu (ACETILCISTEINA) GEOLAB,"7,7","19,9",0,0,Unidade,Sim,,,Sim,0,0,GEOLAB,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,ACETILCISTEINA - 40mg xpe fr 120ml adu (ACETILCISTEINA) GEOLAB,0,0,0,0,0,0,,,,
7896714201108,Produto,NEO FOLICO 5MG COMPR. NEO QUIMICA,"3,24","5,5",0,0,Unidade,Sim,,,Sim,0,1,NEO QUIMICA,,,,,Mercadoria para Revenda,30045090,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896004739083,Produto,TREXACONT - 250MG 1BL X 12 COMP,38,"33,5",0,0,Unidade,Sim,,,Sim,0,0,LEGRAND,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896112162322,Produto,ALENDRONATO DE SÓDIO C/4COMP.,"4,8","9,6",0,0,Unidade,Sim,,,Sim,0,3,TEUTO,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7898049795260,Produto,ACECLOFENACO 100MG C/12COMP.,"5,05","11,5",0,0,Unidade,Sim,,,Sim,0,1,VITAMEDIC,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896714234212,Produto,TENSALIV - 5MG CX 30 COMP,"2,2","5,5",0,0,Unidade,Sim,,,Sim,0,0,NEO QUIMICA,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,"5,5",0,0,0,0,,,,
7896714234236,Produto,TENSALIV - 10MG CX 30 COMP,"5,12","11,8",0,0,Unidade,Sim,,,Sim,0,3,NEO QUIMICA,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,"11,8",0,0,0,0,,,,
7898148290840,Produto,ATENOLOL 50MG C/30 COMP. GEN PRATI -DONADUZZI,"3,47","4,5",0,0,Unidade,Sim,,,Sim,0,-2,PRATI,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896472513130,Produto,ATENOLAB - 25MG CX 30 COMP,"2,06","4,2",0,0,Unidade,Sim,,,Sim,0,12,MULTILAB,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896004709154,Produto,"ATENOLOL+CLORTALID 50\12,5MG 30CP GERMED","4,35","13,5",0,0,Unidade,Sim,,,Sim,0,0,GERMED,,,,,Mercadoria para Revenda,30049042,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896523215952,Produto,ATORVASTATINA CÁLCICA 10MG,"11,9","23,8",0,0,Unidade,Sim,,,Sim,0,0,CIMED,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896523216034,Produto,ATORVASTATINA CÁLCICA 20MG,"11,9","23,8",0,0,Unidade,Sim,,,Sim,0,4,CIMED,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896714280110,Produto,BROMOPRIDA 10 MG C/20 COMP. NQ,"5,95","11,9",0,0,Unidade,Sim,,,Sim,0,0,NEO QUIMICA,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7898148293353,Produto,GENER.CARBOCISTEINA XPE ADULTO 50MG,"8,99","21,5",0,0,Unidade,Sim,,,Sim,0,12,PRATI,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,"21,5",0,0,0,0,,,,
7898060138060,Produto,CAPTOCORD25MG C/ 30 COMP.,"2,96","5,5",0,0,Unidade,Sim,,,Sim,0,4,GLOBO,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,"5,5",0,0,0,0,,,,
7898148290512,Produto,CAPTOPRIL 25MG GEN. PRATI,"0,86",3,0,0,Unidade,Sim,,,Sim,0,5,PRATI,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7898148293339,Produto,GENER.CARBOCISTEINA XPE INFANTIL 20MG,"7,63","16,8",0,0,Unidade,Sim,,,Sim,0,12,PRATI,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,"16,8",0,0,0,0,,,,
7898495603799,Produto,CALCIFIX B12 SUSPENSÃO,"8,99","12,6",0,0,Unidade,Sim,,,Sim,0,0,CIFARMA,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7898148290406,Produto,CETOCONAZOL 200MG C/10 CPR PRATI,"4,66","6,5",0,0,Unidade,Sim,,,Sim,0,11,PRATI,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,CETOCONAZOL 200MG C/10 CPR PRATI,0,0,0,0,0,0,,,,
7898060139869,Produto,CETOMICOSS 200MG C/10COMP,"4,25","8,5",0,0,Unidade,Sim,,,Sim,0,1,GLOBO,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896862912024,Produto,FUNGONAZOL SH 100ML MEDQ,"9,49","16,8",0,0,Unidade,Sim,,,Sim,0,2,MEDQUÍMICA,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896714203515,Produto,FLUXON 25 MG 30 COMP,"7,04","16,8",0,0,Unidade,Sim,,,Sim,0,2,NEO QUIMICA,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896714203492,Produto,FLUXON 75MG 30CP      NQ,"0,99","7,5",0,0,Unidade,Sim,,,Sim,0,0,NEO QUIMICA,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7898158693129,Produto,BENATUX C/4 PAST MENT,"1,33",5,0,0,Unidade,Sim,,,Sim,0,35,CIFARMA,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896523206806,Produto,CIFLOGEX M/LIM DIET 12PA,"5,95","11,9",0,0,Unidade,Sim,,,Sim,0,0,CIMED,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7898100243143,Produto,AMBROL XPE PED 100ML,"6,5",8,0,0,Caixa,Sim,,,Sim,0,8,BRASTERÁPICA,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7898100243150,Produto,AMBROL XPE AD 100ML,"7,69","18,9",0,0,Caixa,Sim,,,Sim,0,4,BRASTERÁPICA,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,"18,9",0,0,0,0,,,,
7898133136450,Produto,VARIVAX C/30 CPR,"9,53","19,8",0,0,Caixa,Sim,,,Sim,0,0,NATULAB,,,,,Mercadoria para Revenda,30049039,,,1300100,,,,,,0,0,0,0,0,0,,,,
7896862990022,Produto,COMPLEXO B LIQ. C/100 ML. MEDQ.,"5,1","6,3",0,0,Unidade,Sim,,,Sim,0,1,MEDQUÍMICA,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896862920319,Produto,COMPLEXO B COMP.C/50,"6,78","11,8",0,0,Unidade,Sim,,,Sim,0,3,MEDQUÍMICA,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7898048692553,Produto,CLORETO DE MAGNÉSIO 500MG C/ 50 CÁP.,"9,45","18,9",0,0,Unidade,Sim,,,Sim,0,0,LAPON,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7898158690401,Produto,"PEDIDERM 0,2MG SH 100ML","7,28","12,5",0,0,Unidade,Sim,,,Sim,0,2,CIFARMA,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896472500253,Produto,DELTALAB MULTILAB LOCAO 100ML,"7,11","13,5",0,0,Unidade,Sim,,,Sim,0,1,MULTILAB,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896714260921,Produto,NEODEX ELIXIR C/120 ML,"4,25","8,5",0,0,Unidade,Sim,,,Sim,0,0,NEO QUIMICA,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7894916141499,Produto,GEN DEXAMETASONA 4MG 10COMP LEGRAND,"7,67","7,5",0,0,Unidade,Sim,,,Sim,0,1,LEGRAND,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896004706559,Produto,CELERG XAROPE LEGRAND,"13,79","29,8",0,0,Unidade,Sim,,,Sim,0,10,LEGRAND,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,"29,8",0,0,0,0,,,,
7899547503333,Produto,MALEATO DE DEXCLORFENIRAMINA BETAMETASONA SOLUÇÃO PRATI,"4,87","15,8",0,0,Unidade,Sim,,,Sim,0,15,PRATI,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,MALEATO DE DEXCLORFENIRAMINA BETAMETASONA SOLUÇÃO PRATI,0,"15,8",0,0,0,0,,,,
7896004733326,Produto,"DESLORATADINA - 0,5MG/ML XAROPE FRASCO X 100 ML","6,03","19,7",0,0,Unidade,Sim,,,Sim,0,0,GERMED,,,,,Mercadoria para Revenda,33072010,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7894916145121,Produto,DOMPERIDONA 10MG C/60 COMP,"8,95","17,9",0,0,Unidade,Sim,,,Sim,0,0,LEGRAND,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896714219301,Produto,HISTAMIN 2MG COMPRIMIDOS NEOQUIMICA,4,"7,7",0,0,Unidade,Sim,,,Sim,0,15,NEO QUIMICA,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7894916143301,Produto,DEXCLORFENIRAMINA LIQ 120ML LEGRAND,"4,75","9,5",0,0,Unidade,Sim,,,Sim,0,1,MABRA,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896714236223,Produto,NEOTOSS SOLUÇÃO ADULTO,"8,89","9,6",0,0,Unidade,Sim,,,Sim,0,4,NEO QUIMICA,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896004731674,Produto,EXPECTAMIN C/100ML,"13,8","16,5",0,0,Unidade,Sim,,,Sim,0,8,LEGRAND,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896714200743,Produto,RENALAPRIL 10MG COMPR. NEO QUIMICA,"4,95","9,9",0,0,Unidade,Sim,,,Sim,0,4,NEO QUIMICA,,,,,Mercadoria para Revenda,30049067,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7899620911888,Produto,FLUCOLCID 150 MG C/1 CÁP,"1,02","3,5",0,0,Unidade,Sim,,,Sim,0,-2,GLOBO,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7899620911895,Produto,FLUCOLCID 150 MG C/ 02 CÁP.,"1,68","4,5",0,0,Unidade,Sim,,,Sim,0,9,GLOBO,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7898075310369,Produto,DIURIT 40MG 20 CP NECK,"2,1","4,2",0,0,Unidade,Sim,,,Sim,0,0,CIMED,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896714239712,Produto,VERTIGIUM 10MG C/50COMP.,"10,07","10,5",0,0,Unidade,Sim,,,Sim,0,2,NEO QUIMICA,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7898148297269,Produto,GLIBENCLAMIDA 5 MG C/30COMP,"1,71","3,9",0,0,Unidade,Sim,,,Sim,0,12,PRATI,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896523210926,Produto,GLIMEPIRIDA 2MG C/30COMP.,"4,95","9,9",0,0,Unidade,Sim,,,Sim,0,1,CIMED,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7895296109093,Produto,GLIMEPIRIDA 4MG C/30COMP.,"9,95","19,9",0,0,Unidade,Sim,,,Sim,0,1,NOVAQUÍMICA,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7898133131837,Produto,GUACO XPE 150ML,"5,88","14,5",0,0,Unidade,Sim,,,Sim,0,7,NATULAB,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896862960254,Produto,GASTROGEL FRESA SOLUÇÃO 150ML,"14,51","13,7",0,0,Unidade,Sim,,,Sim,0,3,MEDQUÍMICA,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896006259701,Produto,HYTOS PLUS 100ML      UQ,"11,75","23,5",0,0,Unidade,Sim,,,Sim,0,0,UNIÃO QUÍMICA,,,,,Mercadoria para Revenda,30041012,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896862960186,Produto,HIDROXIMED 6% FR 240ML,"9,25","18,5",0,0,Unidade,Sim,,,Sim,0,0,MEDQUÍMICA,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896862910648,Produto,HIDROFLUX - 25MG CX 30 COMP,"1,5",3,0,0,Unidade,Sim,,,Sim,0,10,MEDQUÍMICA,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896112122432,Produto,DIURIX 25MG 30CP     TT,"0,95",3,0,0,Unidade,Sim,,,Sim,0,20,TEUTO,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7898148296729,Produto,HIDROCLOROTIAZIDA 25MG - GEN. PRATI,"1,2",3,0,0,Unidade,Sim,,,Sim,0,5,PRATI,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7898148295159,Produto,IBUPROFENO 600MG CX 20 COMP,"4,94","8,5",0,0,Unidade,Sim,,,Sim,0,6,PRATI,,,,,Mercadoria para Revenda,30049029,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896472513307,Produto,BUPROVIL 600 MG C/20COMP.,"5,75","11,5",0,0,Unidade,Sim,,,Sim,0,12,MULTILAB,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896472513284,Produto,BUPROVIL 300 MG C/20COMP.,"3,85","7,7",0,0,Unidade,Sim,,,Sim,0,2,MULTILAB,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7899547505429,Produto,LANSOPRAZOL 30MG C/2BLISTERS,"5,45","11,9",0,0,Unidade,Sim,,,Sim,0,0,PRATI,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7899547505436,Produto,LANSOPRAZOL 30MG C/4BLISTERS,"5,45","23,5",0,0,Unidade,Sim,,,Sim,0,0,PRATI,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896006213130,Produto,COLACT 120ML AMEIXA,"10,99","24,5",0,0,Unidade,Sim,,,Sim,0,0,UNIÃO QUÍMICA,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,"24,5",0,0,0,0,,,,
7896006213147,Produto,COLACT 120ML SALADA DE FRUTAS,"9,9","24,8",0,0,Unidade,Sim,,,Sim,0,0,UNIÃO QUÍMICA,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,"24,8",0,0,0,0,,,,
7898277712473,Produto,LACTUGOLD 667MG/ML AMEIXA 120ML,"9,95","19,9",0,0,Unidade,Sim,,,Sim,0,0,ARTE NATIVA,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7899547528596,Produto,VIGORA D 200VI C/30COMP.,"14,4","28,8",0,0,Unidade,Sim,,,Sim,0,1,PRATI,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7897947607859,Produto,LAVITAN SÊNIOR C/60COMP.,16,32,0,0,Unidade,Sim,,,Sim,0,0,CIMED,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7899547527704,Produto,VIGORA PLUS HOMEM C/60COMP.,"13,57","28,8",0,0,Unidade,Sim,,,Sim,0,6,PRATI,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7899547527711,Produto,VIGORA PLUS MULHER C/60COMP.,"13,57","28,8",0,0,Unidade,Sim,,,Sim,0,12,PRATI,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896523206868,Produto,"DIA D 0,75MG 2CPR  CIMED",3,6,0,0,Unidade,Sim,,,Sim,0,1,CIMED,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896714213446,Produto,"NEODIA - 1,5MG CX 1 COMP","1,16",6,0,0,Unidade,Sim,,,Sim,0,31,NEO QUIMICA,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7899470802268,Produto,MAGMAX  TRAD. 100ML,"5,75","4,8",0,0,Unidade,Sim,,,Sim,0,2,NATULAB,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7899470802275,Produto,MAGMAX HORTELÃ 100ML,"5,59","4,8",0,0,Unidade,Sim,,,Sim,0,0,NATULAB,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7898100243112,Produto,PHITOSS - XPE FR PET X 100ML,"8,34","22,9",0,0,Unidade,Sim,,,Sim,0,-2,BRASTERÁPICA,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,"22,9",0,0,0,0,,,,
7898148301720,Produto,GEN LOSARTANA POT 50MG,"2,5",5,0,0,Unidade,Sim,,,Sim,0,10,PRATI,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896472513406,Produto,LOSARTANA POTÁSSICA 50MG C/30COMP. EMS,"3,59",8,0,0,Unidade,Sim,,,Sim,0,43,MULTILAB,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896004723655,Produto,LOSARTANA POT 100MG 30CP GERMED,"6,59","13,9",0,0,Unidade,Sim,,,Sim,0,0,GERMED,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7898148294473,Produto,GEN LORATADINA XAROPE 100ML P DONADUZZI,"7,66","18,7",0,0,Unidade,Sim,,,Sim,0,2,PRATI,,,,,Mercadoria para Revenda,30049069,,NACIONAL,1300100,,,,,,0,"18,7",0,0,0,0,,,,
7896006246541,Produto,HISTADIN 10MG 12CP    UQ,"0,99","6,5",0,0,Unidade,Sim,,,Sim,0,25,UNIÃO QUÍMICA,,,,,Mercadoria para Revenda,30049069,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7897917000031,Produto,BELMIRAX 100MG C/6 COMP.,"1,7","3,8",0,0,Unidade,Sim,,,Sim,0,3,BELFAR,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896004715698,Produto,ACETOFLUX - 10mg cx 5 comp (ACETATO DE MEDROXIPROGESTERONA),"4,75","9,5",0,0,Unidade,Sim,,,Sim,0,0,EMS,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7898216360598,Produto,ARTRITEC 15MG CX 10 COMP,"2,49","7,5",0,0,Unidade,Sim,,,Sim,0,11,PHARLAB,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896112126485,Produto,CLORIDRATO DE METFORMINA - 850MG X 30 COMPRIMIDOS,"5,23","6,5",0,0,Unidade,Sim,,,Sim,0,13,TEUTO,,,,,Mercadoria para Revenda,30049049,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
125874698214,Produto,APRACUR C/60 CPR,"7,49",10,0,0,Unidade,Sim,,,Sim,0,2,JANSSEN,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,APRACUR C/60 CPR,0,10,0,0,0,0,,,,
7898148291298,Produto,GEN METFORMINA 850MG C/30 COMP,"4,19","9,7",0,0,Unidade,Sim,,,Sim,0,54,PRATI,,,,,Mercadoria para Revenda,30049049,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7898049794324,Produto,GLICOMET 500MG C/30COMP.,"3,75","7,5",0,0,Unidade,Sim,,,Sim,0,0,VITAMEDIC,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896714218700,Produto,NAPRONAX 550MG C/10,"7,8","15,6",0,0,Unidade,Sim,,,Sim,0,2,NEO QUIMICA,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896714203393,Produto,"NEOPRES 50/12,5 30CP  NQ","9,15","18,3",0,0,Unidade,Sim,,,Sim,0,1,NEO QUIMICA,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896714200125,Produto,NEOFEDIPINA 20MG C/30 NEO QUIMICA,"6,4","12,8",0,0,Unidade,Sim,,,Sim,0,1,NEO QUIMICA,,,,,Mercadoria para Revenda,30049062,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896006274506,Produto,SCALID 100MG 12CP,"1,29",4,0,0,Unidade,Sim,,,Sim,0,24,UNIÃO QUÍMICA,,,,,Mercadoria para Revenda,30049079,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7899620911420,Produto,SCAFLOGIN C/12 COMP.,"1,24",5,0,0,Unidade,Sim,,,Sim,0,1694,GLOBO,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,5,0,0,0,0,,,,
7896004738727,Produto,NIMESILAM - CX 12 COMP,"1,35",4,0,0,Unidade,Sim,,,Sim,0,2,EMS,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896212422616,Produto,ascaridil adulto 150mg,"2,35","2,25",0,0,Unidade,Sim,,,Sim,0,2,JANSSEN,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7898148290093,Produto,OMEPRAZOL - 20MG CX 30 CAP,"3,25","6,5",0,0,Unidade,Sim,,,Sim,0,0,PRATI,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896212422647,Produto,ascaridil pediatrico c/1 cpr,"1,91","2,74",0,0,Unidade,Sim,,,Sim,0,0,JANSSEN,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7899547520781,Produto,OMEPRAZOL 20MG C/60COMP.,"6,25","12,5",0,0,Unidade,Sim,,,Sim,0,0,PRATI,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7898148290147,Produto,OMEPRAZOL - 40MG CX 10 CAP,"8,25","16,5",0,0,Unidade,Sim,,,Sim,0,0,PRATI,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
